"Players","Ratings","games","Hard_Ratings","Hard_games","Grass_Ratings","Grass_games","Clay_Ratings","Clay_games","Carpet_Ratings","Carpet_games","Nationality","Handed","CountryCode","Continent"
"Braga P.",1490.10842253535,1,1500,0,1500,0,1491.19230800753,1,1500,0,"BRA","R",19,8
"Gallardo M.",1491.33781053664,1,1500,0,1500,0,1491.66296795072,1,1500,0,"ESP","U",64,5
"Phillips T.",1492.93247972676,1,1491.96108640057,1,1500,0,1500,0,1500,0,"GBR","",76,5
"Burniol G.",1488.06327649927,1,1500,0,1500,0,1488.35965311766,1,1500,0,"ESP","R",64,5
"Matos-Gil I.",1497.30463371273,1,1500,0,1500,0,1497.25458114809,1,1500,0,"ESP","U",64,5
"Haas P.",1490.14285439158,1,1500,0,1500,0,1489.95061171119,1,1500,0,"FRA","U",70,5
"Ziadi M.",1490.28378535592,1,1500,0,1500,0,1491.45937356323,1,1500,0,"MAR","R",145,2
"Fitz S.",1491.27773405021,1,1500,0,1490.08783748154,1,1500,0,1500,0,"GER","R",59,5
"Hellstrom M.",1489.19270774421,1,1500,0,1500,0,1488.7859494072,1,1500,0,"SWE","R",181,5
"van der Meer N.",1491.88696299243,1,1500,0,1500,0,1492.44199953749,1,1500,0,"NED","U",96,5
"Cook L.",1489.14269285551,1,1488.74690117799,1,1500,0,1500,0,1500,0,"GBR","U",76,5
"Lu Y.",1488.04403980263,1,1488.14330391745,1,1500,0,1500,0,1500,0,"CHN","U",42,4
"Gimeno D.",1493.15892543861,1,1500,0,1500,0,1491.95869136197,1,1500,0,"ESP","R",64,5
"Yoo D.",1489.69818289365,1,1500,0,1500,0,1490.53580672084,1,1500,0,"KOR","U",116,4
"Benneteau A.",1489.40986880006,1,1490.02553052725,1,1500,0,1500,0,1500,0,"FRA","R",70,5
"Ionita V.",1491.04661838817,1,1500,0,1500,0,1489.83578343478,1,1500,0,"ROU","R",178,5
"Bohane A.",1492.67230724456,1,1493.49384006098,1,1500,0,1500,0,1500,0,"IRL","U",103,5
"Pedroso A.",1493.95392258187,1,1493.58942854268,1,1500,0,1500,0,1500,0,"BRA","U",19,8
"Gruber K.",1492.7802992674,1,1492.71437130367,1,1500,0,1500,0,1500,0,"AUT","R",17,5
"Rascon T.",1492.48589300936,1,1491.54403968891,1,1500,0,1500,0,1500,0,"ESP","U",64,5
"Kimmich M.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"Abdulla M.",1500,0,1500,0,1500,0,1500,0,1500,0,"BRU","R",35,4
"Jones G.D.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Bourgeois L.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"March O.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","U",64,5
"Nunez E.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Parada F.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHI","R",41,8
"Harboe P.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHI","R",41,8
"Dailey Z.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Minar J.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","U",11,8
"Tecau H.",1500,0,1500,0,1500,0,1500,0,1500,0,"ROU","R",178,5
"Condor F.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","U",64,5
"Mirnegg M.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUT","R",17,5
"Uebel L.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Klein T.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Korteling S.",1500,0,1500,0,1500,0,1500,0,1500,0,"NED","U",96,5
"Thron A.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Simmonds P.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Clayton A.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Bester P.",1500,0,1500,0,1500,0,1500,0,1500,0,"CAN","R",39,6
"Steckley R.",1500,0,1500,0,1500,0,1500,0,1500,0,"CAN","R",39,6
"Fruttero J.P.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Chen T.",1500,0,1500,0,1500,0,1500,0,1500,0,"TPE","",1,4
"Do M.Q.",1500,0,1500,0,1500,0,1500,0,1500,0,"BEL","R",22,5
"Sanchez de Luna J.A.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Ittogi T.",1500,0,1500,0,1500,0,1500,0,1500,0,"JPN","R",108,4
"Junaid R.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"Uppal V.",1500,0,1500,0,1500,0,1500,0,1500,0,"IND","R",101,4
"Sultan-Khalfan A.",1500,0,1500,0,1500,0,1500,0,1500,0,"QAT","U",176,4
"King-Turner D.",1500,0,1500,0,1500,0,1500,0,1500,0,"NZL","R",162,7
"Adaktusson J.",1500,0,1500,0,1500,0,1500,0,1500,0,"SWE","R",181,5
"Van der Dium A.",1500,0,1500,0,1500,0,1500,0,1500,0,"NED","R",96,5
"Granollers-Pujol M.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Salva B.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","L",64,5
"Skoch D.",1500,0,1500,0,1500,0,1500,0,1500,0,"CZE","R",58,5
"Peric T.",1500,0,1500,0,1500,0,1500,0,1500,0,"CRO","U",97,5
"Luque D.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","U",64,5
"Azzaro L.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","L",99,5
"Popp T.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Dorsch B.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Roshardt R.",1500,0,1500,0,1500,0,1500,0,1500,0,"SUI","R",198,5
"Vicente M.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","U",64,5
"Kutac R.",1500,0,1500,0,1500,0,1500,0,1500,0,NA,NA,NA,NA
"Patriarca D.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Sandbichler A.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUT","L",17,5
"Belic L.",1500,0,1500,0,1500,0,1500,0,1500,0,"CRO","R",97,5
"Panfil G.",1500,0,1500,0,1500,0,1500,0,1500,0,"POL","L",170,5
"Dev Varman S.",1500,0,1500,0,1500,0,1500,0,1500,0,"IND","R",101,4
"Yu X.Y.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHN","L",42,4
"Wang Y.Jr.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHN","U",42,4
"Dolgopolov A.",1500,0,1500,0,1500,0,1500,0,1500,0,"UKR","R",220,5
"Aranguren J.M.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Smit J.",1500,0,1500,0,1500,0,1500,0,1500,0,"CAN","R",39,6
"Wagh A.",1500,0,1500,0,1500,0,1500,0,1500,0,"IND","L",101,4
"Chaen T.",1500,0,1500,0,1500,0,1500,0,1500,0,"JPN","R",108,4
"Fish A.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Jun W.",1500,0,1500,0,1500,0,1500,0,1500,0,"SWE","U",181,5
"Echagaray B.",1500,0,1500,0,1500,0,1500,0,1500,0,"MEX","R",134,6
"Fornell M.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Dustov F.",1500,0,1500,0,1500,0,1500,0,1500,0,"UZB","R",223,4
"Chaki R.",1500,0,1500,0,1500,0,1500,0,1500,0,"MAR","U",145,2
"Sousa P.",1500,0,1500,0,1500,0,1500,0,1500,0,"BRA","U",19,8
"Eysseric J.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","L",70,5
"Nielsen F.",1500,0,1500,0,1500,0,1500,0,1500,0,"DEN","R",62,5
"Koning M.",1500,0,1500,0,1500,0,1500,0,1500,0,"NED","R",96,5
"Guzman J.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","U",11,8
"Goransson T.",1500,0,1500,0,1500,0,1500,0,1500,0,"SWE","U",181,5
"Tveit E.",1500,0,1500,0,1500,0,1500,0,1500,0,"NOR","U",159,5
"Ruevski P.",1500,0,1500,0,1500,0,1500,0,1500,0,NA,NA,NA,NA
"Olejniczak D.",1500,0,1500,0,1500,0,1500,0,1500,0,"POL","R",170,5
"McClune M.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Gard C.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Martin D.",1500,0,1500,0,1500,0,1500,0,1500,0,"CAN","U",39,6
"Wachiramanowong K.",1500,0,1500,0,1500,0,1500,0,1500,0,"THA","R",207,4
"Siriluethaiwattana P.",1500,0,1500,0,1500,0,1500,0,1500,0,"THA","L",207,4
"Singh N.",1500,0,1500,0,1500,0,1500,0,1500,0,"IND","U",101,4
"Raja P.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Nam H.W.",1500,0,1500,0,1500,0,1500,0,1500,0,"KOR","U",116,4
"Vardhan V.",1500,0,1500,0,1500,0,1500,0,1500,0,"IND","R",101,4
"Haji A.",1500,0,1500,0,1500,0,1500,0,1500,0,"QAT","R",176,4
"Statham R.",1500,0,1500,0,1500,0,1500,0,1500,0,"NZL","R",162,7
"Podlipnik H.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHI","R",41,8
"Munoz de la Nava D.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","L",64,5
"Bowles C.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","L",222,6
"Crugnola M.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
"Rodriguez B.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","U",64,5
"Ramirez C.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Al-Ghareeb M.",1500,0,1500,0,1500,0,1500,0,1500,0,"KUW","U",118,4
"Nader M.",1500,0,1500,0,1500,0,1500,0,1500,0,"EGY","U",65,2
"Sanchez De Luna J.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Marrai M.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","U",99,5
"Lipsky S.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Middelkoop M.",1500,0,1500,0,1500,0,1500,0,1500,0,"NED","R",96,5
"Slabinsky A.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","R",76,5
"Kim K",1500,0,1500,0,1500,0,1500,0,1500,0,"KOR","",116,4
"Brizzi A.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
"Matsukevitch D.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"O'Neal J.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","",222,6
"Piccari F.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
"Estrella V.",1500,0,1500,0,1500,0,1500,0,1500,0,"DOM","R",63,6
"Ignatik U.",1500,0,1500,0,1500,0,1500,0,1500,0,"BLR","R",30,5
"Djokovic M.",1500,0,1500,0,1500,0,1500,0,1500,0,"SRB","R",194,5
"Xu J.C.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHN","U",42,4
"Ito Y.",1500,0,1500,0,1500,0,1500,0,1500,0,"JPN","U",108,4
"Hajji A.",1500,0,1500,0,1500,0,1500,0,1500,0,"QAT","U",176,4
"Ebelthite C.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"Anderson A.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","",222,6
"Hutchins R.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","R",76,5
"Hocevar R.",1500,0,1500,0,1500,0,1500,0,1500,0,"BRA","R",19,8
"Silva D.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHI","U",41,8
"Poerschke L.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Munoz de La Nava D.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","L",64,5
"King E.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","",16,7
"Riba-Madrid P.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Zlatanovic A.",1500,0,1500,0,1500,0,1500,0,1500,0,"SRB","R",194,5
"Kloer S.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Fleming C.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","U",16,7
"Berta D.",1500,0,1500,0,1500,0,1500,0,1500,0,"SWE","R",181,5
"Ghedin R.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
"Krawietz K.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Britton D.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Agostinelli B.",1500,0,1500,0,1500,0,1500,0,1500,0,"CAN","R",39,6
"Buchanan C.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","R",76,5
"Luncanu P.A.",1500,0,1500,0,1500,0,1500,0,1500,0,"ROU","L",178,5
"Valent R.",1500,0,1500,0,1500,0,1500,0,1500,0,"SUI","R",198,5
"Gong M.X.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHN","R",42,4
"Biryukov M.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Vovk S.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Karlovic I. ",1500,0,1500,0,1500,0,1500,0,1500,0,"CRO","R",97,5
"Bohli S. ",1500,0,1500,0,1500,0,1500,0,1500,0,"SUI","R",198,5
"Rochus O. ",1500,0,1500,0,1500,0,1500,0,1500,0,"BEL","R",22,5
"Schuettler R. ",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Luczak P. ",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"Kohlschreiber P. ",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Bolelli S. ",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
"Becker B. ",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Beck A. ",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Benneteau J. ",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","R",70,5
"Koellerer D. ",1500,0,1500,0,1500,0,1500,0,1500,0,"AUT","R",17,5
"Petzschner P. ",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Zeballos H. ",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","L",11,8
"Blake J. ",1500,0,1500,0,1500,0,1500,0,1500,0,"RSA","U",4,2
"Ljubicic I. ",1500,0,1500,0,1500,0,1500,0,1500,0,"CRO","R",97,5
"Gonzalez F. ",1500,0,1500,0,1500,0,1500,0,1500,0,"CHI","U",41,8
"Bautista R. ",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Mathieu P.H. ",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","R",70,5
"Greul S. ",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Falla A. ",1500,0,1500,0,1500,0,1500,0,1500,0,"SUD","R",182,2
"Kunitsyn I. ",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Granollers M. ",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Vassallo-Arguello M. ",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Almagro N. ",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Andreev I. ",1500,0,1500,0,1500,0,1500,0,1500,0,"MKD","R",136,5
"Ferrero J.C. ",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Gimeno-Traver D. ",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Rochus C. ",1500,0,1500,0,1500,0,1500,0,1500,0,"BEL","R",22,5
"Tsonga J.W. ",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","R",70,5
"Hanescu V. ",1500,0,1500,0,1500,0,1500,0,1500,0,"ROU","R",178,5
"Martin A. ",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","U",11,8
"Hernandez O. ",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","U",64,5
"Yang T.H.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHN","R",42,4
"Maamoun K.",1500,0,1500,0,1500,0,1500,0,1500,0,"EGY","R",65,2
"Lemke J.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"Saavedra Corvalan C.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHI","R",41,8
"Im K.T.",1500,0,1500,0,1500,0,1500,0,1500,0,"KOR","",116,4
"Deheart R.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","L",222,6
"Niland C.",1500,0,1500,0,1500,0,1500,0,1500,0,"IRL","R",103,5
"Emmrich M.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","L",59,5
"Alcaide G.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Velotti A.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Lojda D.",1500,0,1500,0,1500,0,1500,0,1500,0,"CZE","L",58,5
"Si Y.M.",1500,0,1500,0,1500,0,1500,0,1500,0,"UKR","U",220,5
"Belyaev I.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Muster T.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUT","L",17,5
"Sabry S.",1500,0,1500,0,1500,0,1500,0,1500,0,"EGY","U",65,2
"Scholtz N.",1500,0,1500,0,1500,0,1500,0,1500,0,"RSA","R",4,2
"Rios F.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHI","U",41,8
"Romboli F.",1500,0,1500,0,1500,0,1500,0,1500,0,"BRA","R",19,8
"Clezar G.",1500,0,1500,0,1500,0,1500,0,1500,0,"BRA","R",19,8
"Borvanov R.",1500,0,1500,0,1500,0,1500,0,1500,0,"MDA","R",132,5
"Galdon P.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Kumantsov A.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Garza D.",1500,0,1500,0,1500,0,1500,0,1500,0,"MEX","U",134,6
"Sanchez M.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","U",64,5
"Awadhy O.",1500,0,1500,0,1500,0,1500,0,1500,0,"UAE","R",218,4
"Granollers Pujol G.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Granollers-Pujol G.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Cox D.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","R",76,5
"Golding O.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","R",76,5
"Kirillov E.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Walter L.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","U",70,5
"Kern R.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Grigelis L.",1500,0,1500,0,1500,0,1500,0,1500,0,"LTU","R",126,5
"Sitak A.",1500,0,1500,0,1500,0,1500,0,1500,0,"NZL","R",162,7
"Chvojka E.",1500,0,1500,0,1500,0,1500,0,1500,0,"CAN","L",39,6
"Torebko P.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Li Z.",1500,0,1500,0,1500,0,1500,0,1500,0,"GEO","U",79,4
"Nedelko I.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Mitchell B.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"Al Mutawa J.",1500,0,1500,0,1500,0,1500,0,1500,0,"QAT","U",176,4
"Viola Mat.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
"Van D. Merwe I.",1500,0,1500,0,1500,0,1500,0,1500,0,"BEL","U",22,5
"Mesaros K.",1500,0,1500,0,1500,0,1500,0,1500,0,"CRO","R",97,5
"Marcan D.",1500,0,1500,0,1500,0,1500,0,1500,0,"CRO","R",97,5
"Lajola D.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Strode B.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Molteni A.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Cabal J.S.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","U",64,5
"Idmbarek Y.",1500,0,1500,0,1500,0,1500,0,1500,0,"MAR","U",145,2
"Gomez-Herrera C.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Trusendi W.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","U",99,5
"Ehrat S.",1500,0,1500,0,1500,0,1500,0,1500,0,"SUI","R",198,5
"Meister N.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Authom M.",1500,0,1500,0,1500,0,1500,0,1500,0,"BEL","R",22,5
"Vasilevski A.",1500,0,1500,0,1500,0,1500,0,1500,0,"BLR","U",30,5
"Betov S.",1500,0,1500,0,1500,0,1500,0,1500,0,"BLR","R",30,5
"Fidirko N.",1500,0,1500,0,1500,0,1500,0,1500,0,"BLR","R",30,5
"Deen Heshaam A.",1500,0,1500,0,1500,0,1500,0,1500,0,"MAS","R",137,4
"Inglot D.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","R",76,5
"Singh S.",1500,0,1500,0,1500,0,1500,0,1500,0,"IND","U",101,4
"Ali Mutawa J.M.",1500,0,1500,0,1500,0,1500,0,1500,0,"QAT","U",176,4
"Zayed M. S.",1500,0,1500,0,1500,0,1500,0,1500,0,"QAT","U",176,4
"Veger F.",1500,0,1500,0,1500,0,1500,0,1500,0,"CRO","R",97,5
"Reyes-Varela M.A.",1500,0,1500,0,1500,0,1500,0,1500,0,"MEX","R",134,6
"Rachidi Y.",1500,0,1500,0,1500,0,1500,0,1500,0,"MAR","R",145,2
"Granollers G.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Desein N.",1500,0,1500,0,1500,0,1500,0,1500,0,"BEL","R",22,5
"Corrie E.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","U",76,5
"Reid M.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"Eriksson M.",1500,0,1500,0,1500,0,1500,0,1500,0,"SWE","U",181,5
"Bossel A.",1500,0,1500,0,1500,0,1500,0,1500,0,"SUI","L",198,5
"Ward A.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Salamanca C.",1500,0,1500,0,1500,0,1500,0,1500,0,"COL","L",45,8
"Barrientos N.",1500,0,1500,0,1500,0,1500,0,1500,0,"COL","R",45,8
"Londero J.I.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Struvay E.",1500,0,1500,0,1500,0,1500,0,1500,0,"COL","R",45,8
"King K.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Westerhof B.",1500,0,1500,0,1500,0,1500,0,1500,0,"NED","R",96,5
"Topic J.",1500,0,1500,0,1500,0,1500,0,1500,0,"CRO","U",97,5
"Setkic A.",1500,0,1500,0,1500,0,1500,0,1500,0,"BIH","R",28,5
"Mcdonald M.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Bogaerts R.",1500,0,1500,0,1500,0,1500,0,1500,0,"BEL","U",22,5
"Altamirano C.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Djere L.",1500,0,1500,0,1500,0,1500,0,1500,0,"SRB","R",194,5
"Trongcharoenchaikul W.",1500,0,1500,0,1500,0,1500,0,1500,0,"THA","R",207,4
"Jeong S.Y.",1500,0,1500,0,1500,0,1500,0,1500,0,"KOR","U",116,4
"Nedovyesov O.",1500,0,1500,0,1500,0,1500,0,1500,0,"KAZ","R",111,4
"Sekulic M.",1500,0,1500,0,1500,0,1500,0,1500,0,"SRB","U",194,5
"Nedunchezhiyan J.",1500,0,1500,0,1500,0,1500,0,1500,0,"IND","L",101,4
"Zayed M.S.",1500,0,1500,0,1500,0,1500,0,1500,0,"QAT","U",176,4
"Hossam K.",1500,0,1500,0,1500,0,1500,0,1500,0,"EGY","R",65,2
"Struff J-L.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Artunedo Martinavarro A.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Lama G.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHI","R",41,8
"Krstin P.",1500,0,1500,0,1500,0,1500,0,1500,0,"SRB","R",194,5
"Hank T.",1500,0,1500,0,1500,0,1500,0,1500,0,"BOT","U",33,2
"Khaddari H.",1500,0,1500,0,1500,0,1500,0,1500,0,"MAR","R",145,2
"Ciorcila P.",1500,0,1500,0,1500,0,1500,0,1500,0,"ROU","R",178,5
"Travaglia S.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","U",99,5
"Vaisse M.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","U",70,5
"Lokoli L.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","R",70,5
"Coppejans K.",1500,0,1500,0,1500,0,1500,0,1500,0,"BEL","R",22,5
"Smethurst D.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","U",76,5
"Thompson C.",1500,0,1500,0,1500,0,1500,0,1500,0,"CAY","U",56,6
"Krueger M.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","U",59,5
"Pasha N.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"De Paula F.",1500,0,1500,0,1500,0,1500,0,1500,0,"BRA","R",19,8
"Galovic V.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
"Schnur B.",1500,0,1500,0,1500,0,1500,0,1500,0,"CAN","R",39,6
"Giron M.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Mcgee J.",1500,0,1500,0,1500,0,1500,0,1500,0,"IRL","R",103,5
"Takeuchi K.",1500,0,1500,0,1500,0,1500,0,1500,0,"JPN","L",108,4
"Burquier G.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","L",70,5
"Gao X.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHN","U",42,4
"Ouyang B.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHN","L",42,4
"Gerasimov E.",1500,0,1500,0,1500,0,1500,0,1500,0,"BLR","R",30,5
"Herbert P-H.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","R",70,5
"Baluda V.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Gombos N.",1500,0,1500,0,1500,0,1500,0,1500,0,"SVK","R",200,5
"Prashanth V.",1500,0,1500,0,1500,0,1500,0,1500,0,"IND","R",101,4
"Escobar G.",1500,0,1500,0,1500,0,1500,0,1500,0,"ECU","L",66,8
"Androic T.",1500,0,1500,0,1500,0,1500,0,1500,0,"CRO","R",97,5
"Quigley E.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Martin F.",1500,0,1500,0,1500,0,1500,0,1500,0,"MEX","",134,6
"Bolt A.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","L",16,7
"Giustino L.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
